Unnamed: 0,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Clearances,Team2_Clearances,Team1_Accurate_passes,Team2_Accurate_passes,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA
86,Удинезе,Аталанта,Даниэле Довери,2.38,3.5,2.8,23,2,2,1200,565,635,59,41,11,12,2,3,502,349,50,49,12,11,19,14,46,51,10,7,18,27,5,3,8,9,149,130,10,9,2,5,6,6,4,3,11,17,418,270,3-5-2,6.93,3-4-1-2,6.89,8.62,13.91,,
87,Кремонезе,Наполи,Росарио Абиссо,6.5,4.5,1.5,24,1,4,487,2092,-1605,30,70,18,6,2,0,257,622,57,43,13,11,12,19,44,60,13,18,21,17,5,2,5,2,120,119,12,21,1,10,5,13,7,8,12,18,184,555,4-2-3-1,6.76,4-3-3,7.03,17.5,9.31,,
88,Рома,Лечче,Алессандро Пронтера,1.5,4.5,6.5,23,2,1,2274,306,1968,67,33,12,11,2,2,536,275,55,45,31,7,14,10,46,44,14,8,16,18,13,4,8,8,121,121,20,6,6,3,14,4,6,2,10,21,477,196,3-4-2-1,6.92,4-3-3,6.79,4.74,19.12,,
89,Фиорентина,Лацио,Фабио Мареска,2.3,3.5,3.0,26,0,4,1859,458,1401,62,38,17,9,4,1,515,332,66,56,35,6,10,17,52,41,18,7,18,11,9,2,14,12,128,122,25,10,3,6,18,8,7,2,5,28,445,251,4-3-3,6.9,4-3-3,6.95,5.76,25.0,,
90,Эмполи,Монца,Антонио Рапуано,2.7,3.3,2.63,31,1,0,632,1782,-1150,36,64,17,14,5,3,310,542,44,71,12,37,15,21,51,65,9,12,27,28,2,9,13,12,125,146,11,16,5,4,10,11,1,5,24,3,233,472,4-3-1-2,6.76,3-4-3,6.78,12.0,6.28,,
91,Торино,Ювентус,Маурицио Мариани,3.0,3.0,2.6,19,0,1,797,1186,-389,53,47,11,8,2,0,479,422,49,69,14,18,12,4,30,52,6,16,13,22,3,6,8,10,136,137,15,14,2,8,3,10,12,4,13,13,400,336,3-4-2-1,6.82,3-5-2,6.9,14.13,9.92,,
92,Аталанта,Сассуоло,Маттео Марсенаро,1.62,4.0,5.25,18,2,1,1082,911,171,48,52,10,8,1,4,482,521,47,82,15,18,12,10,39,34,16,5,15,16,3,3,13,10,137,141,16,11,4,3,12,7,4,4,9,11,391,427,3-4-1-2,6.88,4-3-3,6.84,13.73,12.81,,
93,Интер,Салернитана,Хуан Лука Сакки,1.29,5.75,9.5,26,2,0,1850,482,1368,62,38,12,14,0,1,534,330,68,42,23,12,11,7,41,31,12,4,9,12,6,4,8,7,109,104,16,8,6,3,13,4,3,4,11,20,469,267,3-5-2,6.9,5-3-2,6.81,9.1,21.87,,
94,Лацио,Удинезе,Андреа Коломбо,2.3,3.6,3.0,19,0,0,992,728,264,55,45,8,11,1,4,472,393,51,60,16,11,7,20,41,46,9,10,18,19,7,3,9,10,141,125,8,12,3,2,5,8,3,4,13,20,385,318,4-3-3,6.98,3-5-2,6.91,9.5,18.67,,
95,Специя,Кремонезе,Джанлука Манганьелло,2.45,3.1,3.0,23,2,2,1121,1621,-500,54,46,12,11,2,0,409,349,60,56,20,23,22,10,48,72,15,23,13,29,6,8,15,15,190,169,15,24,6,4,6,14,9,10,29,26,291,242,4-3-3,6.64,4-2-3-1,6.72,6.37,8.57,,
96,Наполи,Болонья,Франческо Коссо,1.25,6.0,11.0,16,3,2,1861,680,1181,48,52,6,10,0,4,486,523,47,63,18,14,23,11,52,46,16,7,15,29,6,4,4,10,137,127,31,16,11,3,27,11,4,5,7,14,407,439,4-3-3,7.04,4-3-3,6.75,20.59,13.41,,
97,Верона,Милан,Давиде Масса,6.5,4.2,1.5,16,1,2,1040,915,125,46,54,7,9,3,2,332,398,55,59,22,11,13,8,43,55,24,24,9,20,9,3,12,11,157,140,19,16,5,6,14,9,5,7,19,23,230,303,3-4-2-1,6.71,4-2-3-1,6.97,14.13,13.64,,
98,Сампдория,Рома,Марко Ди Белло,5.5,3.8,1.65,40,0,1,1002,702,300,59,41,20,20,4,3,447,307,54,68,19,14,7,14,48,48,11,14,16,12,4,3,11,15,149,140,8,7,1,4,3,6,5,1,13,28,349,220,4-4-2,6.67,3-4-1-2,6.92,5.34,7.86,,
99,Лечче,Фиорентина,Лука Массими,3.6,3.3,2.1,31,1,1,0,0,0,41,59,15,16,5,4,302,446,74,67,16,20,14,20,50,62,11,24,21,17,2,8,7,7,147,169,6,10,2,5,6,4,0,6,23,9,210,337,4-3-3,6.76,4-4-1-1,6.87,11.75,7.33,,
100,Ювентус,Эмполи,Майкл Фаббри,1.36,5.25,7.5,24,4,0,1200,951,249,42,58,13,11,2,2,379,533,61,33,25,16,9,14,37,42,11,8,13,15,6,4,11,9,101,107,21,12,7,4,15,7,6,5,19,19,319,469,3-5-2,6.94,4-3-1-2,6.77,14.86,11.33,,
101,Салернитана,Специя,Даниэле Чиффи,2.15,3.4,3.5,17,1,0,582,1328,-746,44,56,9,8,2,4,319,409,53,52,17,20,12,13,56,40,17,9,25,17,4,7,10,7,131,140,17,14,4,2,10,8,7,6,18,13,246,327,3-5-2,6.79,3-5-2,6.65,14.33,8.52,,
102,Милан,Монца,Ливио Маринелли,1.45,4.5,6.5,27,4,1,1142,983,159,49,51,18,9,1,1,463,471,82,44,9,9,14,9,44,50,9,10,17,20,2,2,6,5,122,122,12,16,7,6,7,8,5,8,6,9,389,397,4-2-3-1,6.97,3-4-2-1,6.8,11.87,15.05,,
103,Фиорентина,Интер,Паоло Валери,3.2,3.4,2.2,29,3,4,1016,841,175,58,42,15,14,4,3,489,344,61,64,16,11,8,6,39,49,13,16,10,16,1,2,7,13,133,134,10,8,4,7,6,8,4,0,13,20,403,252,4-3-3,6.86,3-5-2,6.93,12.63,13.63,,
104,Удинезе,Торино,Маттео Маркетти,2.0,3.4,3.8,28,1,2,1419,663,756,54,46,12,16,2,4,418,354,47,63,22,10,12,17,61,46,23,11,19,19,7,4,5,9,132,128,15,13,4,6,10,9,5,4,13,26,343,271,3-5-2,6.91,3-4-2-1,6.82,9.6,10.48,,
105,Болонья,Лечче,Симона Соцца,2.1,3.25,3.75,26,2,0,1338,591,747,54,46,12,14,5,2,408,358,59,45,23,12,6,10,39,40,9,14,14,11,9,4,11,10,147,139,9,8,5,4,8,4,1,4,13,19,310,266,4-2-3-1,6.77,4-2-3-1,6.76,10.5,13.41,,
106,Аталанта,Лацио,Росарио Абиссо,2.0,3.6,3.5,24,0,2,1033,1285,-252,47,53,15,9,4,2,480,562,39,52,24,12,19,17,34,44,5,4,15,20,5,8,7,12,139,123,7,12,0,5,5,5,2,7,9,17,400,489,3-4-1-2,6.88,4-3-3,6.98,15.08,13.42,,
107,Рома,Наполи,Массимилиано Иррати,3.1,3.5,2.25,26,0,1,465,1321,-856,41,59,14,12,3,4,357,529,75,41,10,15,9,25,55,50,13,12,30,18,3,4,8,7,130,142,6,12,0,5,2,8,4,4,21,11,269,453,3-5-2,6.9,4-3-3,7.02,10.13,7.87,,
108,Кремонезе,Сампдория,Фабио Мареска,2.15,3.3,3.4,31,0,1,1606,854,752,52,48,16,15,3,4,381,368,57,66,25,12,12,10,54,55,20,20,15,17,5,1,10,13,158,150,21,8,4,4,12,5,9,3,14,21,288,275,3-5-2,6.74,4-2-3-1,6.67,8.5,7.87,,
109,Сассуоло,Верона,Альберто Санторо,2.2,3.6,3.1,26,2,1,612,1065,-453,51,49,7,19,1,3,413,378,70,62,9,25,13,11,49,47,10,20,16,16,4,5,10,9,133,138,14,13,3,5,11,9,3,4,14,8,320,295,4-3-3,6.83,3-4-1-2,6.71,18.0,9.0,,
110,Наполи,Сассуоло,Антонио Рапуано,1.29,5.75,9.0,11,4,0,1742,610,1132,67,33,5,6,0,3,668,317,43,41,21,15,11,16,35,33,5,7,18,13,11,5,7,8,99,105,18,10,6,6,12,7,6,3,17,15,614,255,4-3-3,7.01,4-3-3,6.84,11.06,30.25,,
111,Лечче,Ювентус,Даниэле Чиффи,3.75,3.2,2.1,29,0,1,480,1941,-1461,36,64,16,13,3,5,301,547,52,66,17,25,7,14,53,52,21,17,18,13,7,7,6,6,145,149,5,13,0,5,2,7,3,6,33,24,207,452,4-2-3-1,6.75,4-4-1-1,6.96,21.0,8.41,,
112,Интер,Сампдория,Лука Массими,1.2,7.0,15.0,17,3,0,1414,754,660,52,48,4,13,1,6,488,453,55,66,16,26,8,13,48,32,18,7,14,16,3,3,10,13,127,138,17,9,8,2,13,4,4,5,22,10,398,372,3-5-2,6.92,4-4-1-1,6.7,14.24,13.65,,
113,Эмполи,Аталанта,Джованни Айрольди,4.75,3.8,1.7,23,0,2,750,1059,-309,52,48,10,13,2,1,434,412,35,53,21,10,23,6,43,46,4,17,18,19,7,2,6,15,138,114,13,20,3,6,6,16,7,4,11,19,357,342,4-3-3,6.75,3-5-2,6.85,15.0,8.9,,
114,Кремонезе,Удинезе,Массимилиано Иррати,3.75,3.75,1.9,17,0,0,760,1232,-472,41,59,8,9,1,0,343,532,40,52,29,13,14,17,57,36,11,12,29,15,7,4,11,6,143,155,13,13,2,3,9,7,4,6,19,18,268,440,3-4-1-2,6.75,3-5-2,6.9,16.41,12.83,,
115,Специя,Фиорентина,Давиде Масса,4.0,3.6,1.9,33,1,2,1193,1223,-30,49,51,19,14,5,3,311,327,62,69,17,14,13,14,50,76,22,31,9,18,5,5,3,12,157,140,10,27,6,5,8,15,2,12,20,21,213,229,3-5-2,6.66,4-3-3,6.82,6.95,6.92,,
116,Лацио,Салернитана,Джанлука Манганьелло,1.5,4.333333333333334,6.5,17,1,3,1537,627,910,61,39,10,7,3,3,660,422,50,65,21,12,20,11,40,40,5,11,16,16,4,5,6,5,126,122,13,10,4,6,10,5,3,5,11,19,588,344,4-4-2,6.99,3-5-2,6.81,12.9,26.4,,
117,Торино,Милан,Росарио Абиссо,3.8,3.25,2.1,27,2,1,987,789,198,43,57,11,16,5,2,325,426,62,73,13,10,11,9,42,62,13,20,10,27,6,1,6,2,153,138,7,12,4,1,6,6,1,6,6,9,236,333,3-4-2-1,6.82,4-2-3-1,6.98,16.13,7.67,,
118,Верона,Рома,Хуан Лука Сакки,4.333333333333334,3.5,1.83,18,1,3,511,1752,-1241,32,68,9,9,3,1,258,553,43,47,9,15,17,21,41,49,10,8,14,22,2,4,8,8,127,120,7,14,3,6,3,10,4,4,15,15,183,473,3-4-2-1,6.71,3-5-2,6.88,24.13,5.91,,
119,Монца,Болонья,Лука Дж. Пайретто,2.3,3.2,3.2,31,1,2,885,1045,-160,55,45,13,18,4,2,511,419,46,52,18,18,14,9,48,31,9,3,12,13,4,5,8,12,120,114,9,10,3,5,4,8,5,2,9,14,439,346,3-4-1-2,6.77,3-4-2-1,6.79,13.95,12.4,,
120,Удинезе,Лечче,Франческо Фурно,1.65,3.8,5.25,30,1,1,1196,714,482,57,43,12,18,2,3,456,339,63,81,14,14,17,15,56,61,17,16,16,28,3,2,7,14,185,173,16,9,5,1,8,5,8,4,19,22,354,229,3-5-2,6.89,4-3-3,6.74,7.58,7.0,,
121,Эмполи,Сассуоло,Эрманно Феличиани,3.2,3.4,2.2,22,1,0,815,842,-27,47,53,11,11,2,0,419,462,59,77,14,26,8,17,57,40,9,7,34,18,3,6,3,2,123,146,17,10,1,3,12,6,5,4,17,11,346,390,4-3-1-2,6.75,4-3-3,6.81,11.63,15.59,,
122,Салернитана,Кремонезе,Маттео Маркетти,2.2,3.5,3.2,24,2,2,659,1327,-668,52,48,14,10,2,2,432,400,54,38,9,16,22,8,40,62,21,18,6,25,2,2,5,5,134,132,10,12,2,5,6,9,4,3,25,15,345,313,3-5-2,6.81,3-4-1-2,6.77,13.47,9.5,,
123,Аталанта,Наполи,Маурицио Мариани,3.3,3.6,2.15,19,1,2,816,840,-24,47,53,10,9,5,1,457,539,62,59,16,9,13,17,49,39,11,13,22,12,5,2,11,4,140,149,16,7,5,5,10,6,6,1,5,17,362,443,3-4-1-2,6.87,4-3-3,7.04,13.75,22.7,,
124,Милан,Специя,Майкл Фаббри,1.22,6.5,13.0,25,2,1,1661,989,672,59,41,12,13,6,4,428,300,61,52,19,12,16,11,65,50,24,18,21,20,3,6,6,10,157,162,23,13,11,5,16,8,7,5,18,25,330,194,4-2-3-1,6.96,3-5-2,6.65,5.42,9.54,,
125,Болонья,Торино,Антонио Джуа,3.0,3.1,2.45,31,2,1,1210,515,695,56,44,14,17,3,3,503,396,63,74,12,8,9,11,42,41,10,13,14,13,3,1,7,11,156,146,9,7,5,2,6,3,3,4,9,14,384,296,3-4-2-1,6.8,3-4-2-1,6.8,11.26,15.05,,
126,Монца,Верона,Франческо Коссо,2.15,3.4,3.3,19,2,0,2260,366,1894,76,24,10,9,3,1,639,199,54,53,21,11,7,9,55,33,20,13,23,8,5,2,3,15,133,138,14,7,3,2,8,3,6,4,11,23,552,118,3-4-2-1,6.77,3-4-2-1,6.69,6.73,17.14,,
127,Сампдория,Фиорентина,Ливио Маринелли,4.333333333333334,3.4,1.85,28,0,2,905,812,93,49,51,10,18,1,0,419,449,58,76,21,13,12,15,54,50,22,11,12,18,4,4,8,9,151,137,14,5,2,4,8,5,6,0,12,17,325,351,5-3-2,6.69,4-3-3,6.84,11.48,8.79,,
128,Рома,Лацио,Даниэле Орсато,2.15,3.3,3.5,32,0,1,1422,401,1021,59,41,18,14,2,3,554,395,74,70,25,5,11,8,47,58,12,19,22,21,4,2,9,6,158,144,8,5,2,3,4,1,4,4,6,26,461,303,3-4-2-1,6.89,4-3-3,6.97,6.6,17.14,,
129,Ювентус,Интер,Даниэле Довери,3.0,3.25,2.4,29,2,0,619,1433,-814,47,53,16,13,1,3,475,521,71,49,8,31,8,9,36,43,8,15,12,10,2,8,10,10,115,129,8,14,3,4,6,9,2,5,22,5,391,449,3-5-1-1,6.96,3-5-2,6.94,11.36,12.22,,
130,Наполи,Эмполи,Лука Дж. Пайретто,1.29,6.0,9.0,28,2,0,2877,99,2778,75,25,12,16,1,6,684,236,55,47,36,2,11,11,37,43,7,9,10,16,5,0,6,7,134,112,18,6,4,1,14,2,4,4,2,29,610,161,4-3-3,7.03,4-3-1-2,6.77,4.79,17.35,,
131,Специя,Удинезе,Марко Пиччинини,3.8,3.5,2.0,24,1,1,1429,535,894,49,51,12,12,3,3,413,436,57,51,25,9,9,12,52,46,11,18,25,13,9,0,5,7,158,142,21,10,6,2,16,5,5,5,16,35,311,353,3-5-2,6.66,3-5-2,6.89,14.0,13.0,,
132,Кремонезе,Милан,Антонио Рапуано,6.5,4.0,1.5699999999999998,26,0,0,217,2234,-2017,27,73,16,10,4,3,231,633,57,57,10,24,9,16,43,55,9,17,22,16,2,4,5,9,139,145,6,16,1,5,3,8,3,8,30,13,146,545,3-5-2,6.77,3-4-1-2,6.97,21.38,5.61,,
133,Лечче,Аталанта,Джанлука Аурелиано,3.3,3.1,2.3,23,2,1,848,1001,-153,39,61,11,12,1,2,325,516,67,48,17,17,9,25,60,73,17,26,23,21,4,3,12,13,179,197,15,12,3,4,9,6,6,6,26,14,211,393,4-3-3,6.75,3-4-2-1,6.86,8.48,5.41,,
134,Сассуоло,Рома,Джованни Айрольди,3.25,3.6,2.15,27,1,1,668,832,-164,47,53,14,13,5,3,404,469,61,55,12,17,16,9,41,53,8,8,18,31,3,2,5,11,122,114,15,11,7,4,6,9,9,2,13,5,335,406,4-3-3,6.8,3-4-2-1,6.87,17.0,8.3,,
135,Фиорентина,Салернитана,Федерико Ла Пенна,1.53,4.2,6.0,21,2,1,1880,346,1534,58,42,10,11,0,1,563,396,53,74,13,13,12,10,46,41,17,11,15,17,4,3,5,10,130,142,18,4,7,1,12,4,6,0,7,17,483,300,4-2-3-1,6.85,3-5-2,6.79,9.36,19.93,,
136,Интер,Болонья,Андреа Коломбо,1.4,5.0,6.5,21,6,1,1521,683,838,57,43,10,11,1,5,539,395,50,54,15,14,4,6,25,22,6,3,8,5,4,4,5,11,104,109,13,10,7,4,10,6,3,4,15,13,468,317,3-5-2,6.92,4-2-3-1,6.8,16.0,34.4,,
137,Торино,Сампдория,Давиде Масса,1.65,3.5,6.0,35,2,0,1056,856,200,51,49,14,21,1,3,439,403,65,64,11,23,13,12,64,47,22,15,15,17,4,3,12,12,150,154,8,11,5,1,5,6,3,5,21,14,339,310,3-4-2-1,6.79,3-5-2,6.68,9.2,8.5,,
138,Верона,Ювентус,Марко Ди Белло,6.0,4.0,1.5699999999999998,27,0,1,1202,1115,87,43,57,14,13,3,2,321,437,43,64,26,19,16,9,59,50,24,18,16,17,5,4,7,10,130,131,15,11,2,3,5,6,10,5,13,23,247,353,3-4-2-1,6.66,3-5-2,6.98,13.89,11.69,,
139,Лацио,Монца,Альберто Санторо,1.66,3.75,5.0,29,1,0,1247,778,469,47,53,15,14,2,1,493,560,41,55,20,15,12,10,39,39,9,5,9,15,4,3,9,8,91,90,12,8,4,0,7,4,5,4,14,13,447,507,4-3-3,6.96,3-4-2-1,6.8,18.59,18.13,,
140,Эмполи,Кремонезе,Федерико Диониси,2.55,3.25,2.88,23,2,0,1098,1701,-603,49,51,9,14,1,2,437,419,56,42,10,36,14,15,57,44,17,14,22,18,4,9,9,11,139,157,13,20,6,5,8,19,5,1,38,13,349,334,4-3-1-2,6.75,3-5-2,6.78,17.92,14.47,,
141,Наполи,Удинезе,Джованни Айрольди,1.5,4.75,5.75,25,3,2,1422,562,860,63,37,12,13,2,3,643,367,45,41,15,14,20,12,57,38,12,10,22,14,5,3,8,8,127,127,15,10,5,4,12,4,3,6,17,19,552,295,4-3-3,7.04,3-5-2,6.88,11.56,28.87,,
142,Сампдория,Лечче,Даниэле Довери,3.0,2.75,2.75,33,0,2,1096,666,430,57,43,14,19,2,3,395,309,67,73,27,10,15,10,83,60,47,27,12,15,9,0,8,14,196,174,11,11,2,3,7,6,4,5,8,26,263,183,3-4-1-2,6.67,4-3-3,6.76,6.95,6.25,,
143,Болонья,Сассуоло,Ивано Пеццуто,2.25,3.4,3.2,18,3,0,776,917,-141,52,48,12,6,1,0,495,456,54,65,12,20,4,12,36,29,11,3,19,8,4,6,11,9,113,133,8,9,4,3,3,6,5,3,24,12,415,381,4-2-3-1,6.75,4-3-3,6.8,10.83,24.0,,
144,Аталанта,Интер,Даниэле Чиффи,2.87,3.6,2.37,21,2,3,862,1098,-236,46,54,10,11,0,3,401,464,62,65,18,26,7,11,48,45,18,13,15,18,5,4,8,4,138,139,18,14,7,3,10,9,8,5,16,18,310,383,4-2-3-1,6.85,3-5-2,6.93,19.47,13.65,,
145,Верона,Специя,Фабио Мареска,2.0,3.6,3.75,34,1,2,931,1101,-170,44,56,13,21,2,4,309,396,62,75,20,25,11,4,72,54,39,29,7,10,2,10,13,6,163,179,18,16,5,9,13,8,5,8,25,19,197,265,3-4-2-1,6.67,3-5-2,6.68,10.72,5.46,,
146,Монца,Салернитана,Антонио Джуа,1.95,3.4,4.0,20,3,0,1507,557,950,57,43,9,11,0,2,565,416,53,48,15,16,12,13,37,39,7,11,12,13,6,1,11,6,103,116,19,5,7,0,14,3,5,2,17,14,505,352,3-4-2-1,6.79,3-5-2,6.78,13.89,24.4,,
147,Рома,Торино,Антонио Рапуано,1.8,3.4,4.75,23,1,1,1250,951,299,48,52,13,10,3,2,440,494,69,59,20,8,14,14,51,43,20,7,14,15,7,0,15,12,158,147,13,10,4,2,7,5,6,5,12,20,336,395,3-4-2-1,6.88,3-4-2-1,6.81,12.17,14.06,,
148,Милан,Фиорентина,Симона Соцца,1.65,4.0,5.0,24,2,1,846,1354,-508,50,50,13,11,1,4,403,408,71,69,20,22,18,9,51,56,15,16,17,21,5,7,10,6,147,145,12,11,3,5,8,7,4,4,21,25,315,318,4-2-3-1,6.97,4-2-3-1,6.86,11.0,10.65,,
