Unnamed: 0,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Clearances,Team2_Clearances,Team1_Accurate_passes,Team2_Accurate_passes,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA
83,Фулхэм,Ньюкасл,Англия Даррен,2.9,3.4,2.45,19,1,4,194,2342,-2148,32,68,9,10,2,0,281,605,42,54,8,17,13,12,29,35,1,9,13,15,1,8,8,4,127,119,3,19,1,10,2,16,1,3,14,14,190,530,4-2-3-1,6.85,4-3-3,7.0,32.18,8.17,,
84,Ливерпуль,Брайтон,Энди Мэдли,1.45,4.75,6.0,22,3,3,1829,701,1128,54,46,9,13,1,1,530,460,56,61,25,13,15,19,46,48,11,8,14,23,9,2,9,14,166,154,15,6,7,6,12,6,3,0,16,26,432,359,4-3-3,7.0,3-4-2-1,6.94,12.95,17.33,,
85,Саутгемптон,Эвертон,Андре Марринер,2.3,3.3,3.1,21,1,2,1464,1126,338,54,46,11,10,2,2,445,380,56,72,27,19,17,12,52,60,13,19,22,23,7,6,8,11,139,146,22,12,6,5,15,6,7,6,17,26,362,295,4-4-2,6.8,4-3-3,6.93,9.24,14.44,,
86,Вест Хэм,Вулверхэмптон,Пол Тирни,2.0,3.4,4.0,14,2,0,545,1637,-1092,39,61,8,6,2,2,372,564,58,45,7,28,6,24,46,41,16,9,22,12,1,6,8,8,103,138,18,15,5,4,10,5,8,10,27,6,301,492,4-2-3-1,6.75,3-4-2-1,6.87,21.38,20.2,,
87,Манчестер Сити,Манчестер Юнайтед,Майкл Оливер,1.44,5.5,6.5,12,6,3,1770,653,1117,54,46,3,9,0,3,551,476,48,43,10,4,12,11,44,27,10,6,14,14,5,1,11,7,94,94,22,12,10,8,17,6,5,6,9,10,485,408,4-3-3,7.18,4-2-3-1,6.85,15.16,19.58,,
88,Лидс,Астон Вилла,Стюарт Аттвелл,2.38,3.25,3.0,35,0,0,316,1964,-1648,44,56,23,12,5,2,375,479,65,71,10,22,12,16,46,71,16,22,12,16,2,9,6,10,148,154,6,19,1,7,4,12,2,7,23,7,270,370,4-2-3-1,6.79,4-3-3,6.8,13.33,9.58,,
89,Лестер,Ноттингем Форест,Роберт Джонс,1.7,4.0,4.5,25,4,0,1594,930,664,52,48,13,12,2,4,492,464,35,61,17,13,12,17,39,46,12,11,11,13,6,6,14,13,121,139,17,10,7,3,10,8,7,2,17,15,416,362,4-1-4-1,6.65,4-2-3-1,6.68,10.03,21.54,,
90,Борнмут,Лестер,Солсбери Майкл,3.2,3.5,2.2,24,2,1,1086,839,247,44,56,8,16,1,2,424,551,42,34,22,10,27,10,46,64,7,19,13,32,7,2,10,6,137,119,10,9,4,5,8,8,2,1,12,23,359,475,4-4-2,6.69,4-1-4-1,6.72,37.56,8.68,,
91,Челси,Вулверхэмптон,Саймон Хупер,1.5,4.2,7.0,16,3,0,1888,611,1277,57,43,8,8,2,0,591,431,35,48,16,16,8,19,46,43,9,13,26,13,4,2,8,5,113,127,20,8,7,2,17,6,3,2,12,17,518,360,4-2-3-1,6.89,4-2-3-1,6.85,11.29,39.13,,
92,Манчестер Сити,Саутгемптон,Энди Мэдли,1.11,10.0,21.0,12,4,0,2859,229,2630,65,35,4,8,0,1,744,393,52,67,21,9,14,14,41,35,11,10,15,19,9,1,8,11,126,119,21,5,8,0,20,0,1,5,6,20,666,317,4-2-3-1,7.19,4-4-2,6.8,15.13,26.74,,
93,Ньюкасл,Брентфорд,Джон Брукс,1.65,4.0,5.25,23,5,1,1711,764,947,54,46,14,9,0,1,389,320,44,67,21,18,13,16,48,43,15,13,15,10,9,5,6,13,126,132,16,6,6,3,10,5,6,1,21,15,309,239,4-3-3,7.02,3-5-2,6.85,7.73,9.15,,
94,Брайтон,Тоттенхэм,Тони Харрингтон,2.5,3.3,2.8,23,0,1,1463,877,586,59,41,9,14,1,2,694,489,40,51,17,7,12,16,51,42,12,11,17,15,6,2,10,11,132,134,14,8,4,3,8,4,6,4,7,19,610,398,3-4-2-1,6.94,3-5-2,6.97,14.33,14.17,,
95,Кристал Пэлас,Лидс,Пол Тирни,2.05,3.5,3.5,36,2,1,1058,935,123,55,45,13,23,3,3,418,345,60,49,16,17,18,16,63,63,15,13,18,29,5,3,13,10,169,171,13,10,5,4,10,7,3,3,19,12,321,222,4-3-3,6.78,4-2-3-1,6.77,7.11,6.37,,
96,Вест Хэм,Фулхэм,Крис Кавана,1.6,3.8,5.5,16,3,1,1206,744,462,50,50,9,7,1,3,485,486,55,52,19,12,5,3,31,33,7,9,12,14,4,2,12,5,133,137,17,8,8,2,13,6,4,2,11,17,400,400,4-2-3-1,6.8,4-2-3-1,6.77,30.78,17.93,,
97,Арсенал,Ливерпуль,Майкл Оливер,2.5,3.75,2.6,22,3,2,1098,1056,42,44,56,11,11,1,2,386,488,56,56,9,12,15,9,46,39,13,10,16,15,4,3,6,8,132,145,11,8,7,3,10,5,1,3,31,19,302,395,4-3-3,7.0,4-2-3-1,6.95,16.76,10.88,,
98,Эвертон,Манчестер Юнайтед,Дэвид Кут,3.6,3.5,2.0,20,1,2,716,1455,-739,40,60,7,13,2,1,375,609,56,52,28,9,20,12,41,46,13,17,9,15,5,4,15,5,140,132,11,12,2,4,7,5,4,7,9,25,295,510,4-3-3,6.95,4-2-3-1,6.78,19.88,8.78,,
99,Ноттингем Форест,Астон Вилла,Энтони Тейлор,3.6,3.6,2.0,32,1,1,370,1326,-956,40,60,13,19,3,3,333,506,53,52,12,20,19,12,62,48,21,9,14,20,1,4,7,9,141,124,6,12,3,2,2,6,4,6,23,8,246,436,4-3-3,6.66,4-3-3,6.83,25.27,7.14,,
100,Брентфорд,Брайтон,Солсбери Майкл,3.1,3.4,2.3,27,2,0,578,2295,-1717,28,72,12,15,3,1,235,611,61,51,10,33,18,9,53,52,17,15,12,25,2,11,12,7,137,146,7,21,3,7,6,14,1,7,29,9,157,520,4-3-3,6.79,4-4-2,6.94,13.0,3.96,,
101,Лестер,Кристал Пэлас,Энди Мэдли,2.3,3.5,3.0,31,0,0,1527,704,823,53,47,18,13,2,2,579,514,39,62,17,7,13,16,51,53,9,13,25,13,9,2,11,7,137,133,14,8,5,1,8,2,6,6,12,25,493,426,4-1-4-1,6.73,4-3-3,6.8,7.71,24.36,,
102,Фулхэм,Борнмут,Грэм Скотт,1.91,3.6,4.0,20,2,2,2296,713,1583,69,31,9,11,2,0,585,268,60,44,37,12,13,7,49,44,19,18,12,14,5,6,5,5,149,119,19,10,4,6,12,8,7,2,8,46,496,187,4-2-3-1,6.74,4-2-3-1,6.7,8.25,14.95,,
103,Вулверхэмптон,Ноттингем Форест,Томас Брамолл,1.7,3.75,5.0,30,1,0,1221,882,339,58,42,17,13,2,2,435,313,47,57,22,15,10,13,40,56,9,17,17,16,4,5,5,7,130,138,9,10,2,2,8,6,1,4,23,21,355,225,4-2-3-1,6.8,4-3-3,6.67,10.5,9.6,,
104,Тоттенхэм,Эвертон,Пол Тирни,1.45,4.5,7.5,25,2,0,2093,271,1822,62,38,12,13,1,4,583,367,53,52,23,9,8,9,37,41,13,10,8,15,7,1,3,6,115,96,21,4,7,0,15,3,6,1,6,25,515,300,3-4-2-1,6.97,5-3-2,6.91,12.5,25.07,,
105,Астон Вилла,Челси,Роберт Джонс,3.75,3.5,2.0,23,0,2,1435,576,859,41,59,12,11,0,3,353,548,47,48,30,6,5,11,49,32,12,6,24,9,7,1,8,8,127,127,18,8,7,4,13,6,5,2,6,22,283,468,4-3-3,6.83,3-4-2-1,6.94,14.04,13.53,,
106,Лидс,Арсенал,Крис Кавана,5.0,4.0,1.67,21,0,1,0,0,0,47,53,10,11,0,2,428,500,45,66,19,8,15,29,53,52,13,10,25,17,6,3,13,12,146,138,16,9,4,4,9,6,7,3,5,17,334,415,4-2-3-1,6.76,4-3-3,7.0,12.14,10.47,,
107,Манчестер Юнайтед,Ньюкасл,Крэйг Поусон,2.05,3.75,3.5,24,0,0,1040,656,384,63,37,13,11,3,1,512,301,57,55,20,11,10,9,39,38,7,13,18,13,4,4,10,13,142,129,15,9,2,2,7,6,8,3,9,19,415,217,4-2-3-1,6.8,4-3-3,7.02,9.0,13.28,,
108,Саутгемптон,Вест Хэм,Питер Бэнкс,2.9,3.4,2.45,10,1,1,648,1727,-1079,39,61,7,3,1,1,323,488,59,44,15,35,14,8,47,56,23,23,14,22,4,14,13,7,148,158,10,25,8,4,5,16,5,9,34,19,234,391,4-3-3,6.75,3-4-3,6.82,18.0,11.23,,
109,Ливерпуль,Манчестер Сити,Энтони Тейлор,3.75,4.0,1.85,17,1,0,830,1635,-805,37,63,10,7,3,1,407,702,61,53,13,26,8,16,42,51,10,15,23,20,5,6,11,7,148,144,13,16,2,6,8,10,5,6,27,15,313,616,4-2-3-1,6.9,3-4-2-1,7.21,28.5,12.58,,
110,Брайтон,Ноттингем Форест,Англия Даррен,1.36,5.0,7.5,24,0,0,2467,190,2277,70,30,10,14,3,1,623,260,57,44,27,7,10,9,42,42,16,15,11,13,9,1,7,9,134,121,19,3,7,0,14,3,5,0,8,24,541,176,3-4-2-1,6.93,4-3-3,6.67,7.76,20.0,,
111,Кристал Пэлас,Вулверхэмптон,Дэвид Кут,2.05,3.25,3.75,32,2,1,1174,710,464,51,49,14,18,3,1,449,428,55,60,17,12,19,10,69,58,17,12,23,29,4,2,11,9,146,141,14,10,4,4,9,7,5,3,15,16,370,340,4-3-3,6.81,4-2-3-1,6.81,7.73,8.37,,
112,Борнмут,Саутгемптон,Джон Брукс,2.55,3.2,2.75,21,0,1,1465,394,1071,54,46,8,13,1,3,529,464,58,64,22,13,13,11,44,45,15,9,13,23,7,3,8,9,156,137,15,9,3,3,10,7,5,2,10,24,433,376,3-4-2-1,6.71,4-4-2,6.76,11.76,13.65,,
113,Брентфорд,Челси,Джарред Джиллетт,4.0,3.75,1.85,14,0,0,941,1191,-250,34,66,7,7,0,0,317,656,62,60,19,15,13,26,41,46,12,11,19,17,6,2,10,6,147,148,8,14,5,5,7,4,1,10,25,21,222,559,3-5-2,6.82,3-5-1-1,6.94,16.71,10.5,,
114,Ливерпуль,Вест Хэм,Стюарт Аттвелл,1.4,5.0,7.0,17,1,0,1818,521,1297,54,46,9,8,0,0,600,510,49,78,14,13,12,13,37,40,11,7,13,15,8,3,8,8,138,138,22,8,7,3,15,7,7,1,15,18,511,412,4-4-2,6.91,4-4-2,6.85,12.76,26.71,,
115,Ньюкасл,Эвертон,Тони Харрингтон,1.65,3.8,5.25,21,1,0,1393,476,917,50,50,9,12,2,4,392,412,38,65,22,8,12,19,44,45,11,6,18,18,8,2,9,7,140,145,16,1,4,0,11,1,5,0,9,19,301,314,4-3-3,7.0,4-3-3,6.88,9.58,10.9,,
116,Манчестер Юнайтед,Тоттенхэм,Саймон Хупер,2.3,3.5,2.9,14,2,0,1860,420,1440,52,48,7,7,1,0,583,528,65,50,12,19,13,13,44,32,11,7,17,10,8,3,7,17,125,135,28,9,10,2,13,7,15,2,15,10,498,445,4-2-3-1,6.83,3-5-2,6.98,18.41,18.36,,
117,Фулхэм,Астон Вилла,Майкл Оливер,2.9,3.3,2.4,22,3,0,1849,692,1157,60,40,11,11,0,2,482,311,55,45,22,18,9,10,40,43,17,15,12,14,9,7,2,5,119,118,18,12,8,6,13,9,5,3,14,12,413,241,4-2-3-1,6.76,4-3-2-1,6.82,11.27,18.6,,
118,Лестер,Лидс,Питер Бэнкс,2.25,3.5,3.1,26,2,0,491,1209,-718,47,53,15,11,2,1,461,518,57,45,8,16,18,16,48,60,6,12,26,30,2,9,5,12,160,165,5,14,1,2,4,7,1,7,19,14,361,406,4-1-4-1,6.76,4-2-3-1,6.76,10.68,8.7,,
119,Арсенал,Манчестер Сити,Энтони Тейлор,3.2,3.4,2.25,26,1,3,1102,664,438,64,36,11,15,2,4,524,303,53,52,17,9,13,16,43,50,11,14,13,17,1,2,8,11,137,127,10,9,1,6,7,8,3,1,7,13,435,219,4-3-3,7.01,4-1-4-1,7.08,8.78,12.38,,
120,Ноттингем Форест,Ливерпуль,Пол Тирни,7.5,5.75,1.33,22,1,0,293,2441,-2148,25,75,14,8,2,1,227,691,43,58,8,30,13,10,46,44,11,11,19,14,2,11,8,4,130,154,10,15,7,7,6,14,4,1,38,7,145,595,4-3-3,6.69,4-4-2,6.93,24.8,5.45,,
121,Эвертон,Кристал Пэлас,Саймон Хупер,2.45,3.2,3.0,30,3,0,868,698,170,46,54,16,14,3,4,382,456,41,38,14,14,10,13,56,51,12,10,26,20,3,4,7,2,127,132,9,9,6,2,5,5,4,4,16,17,313,387,4-2-3-1,6.86,4-1-4-1,6.83,9.66,8.58,,
122,Манчестер Сити,Брайтон,Крэйг Поусон,1.22,6.5,13.0,23,3,1,1208,796,412,48,52,11,12,1,3,446,471,45,52,11,16,13,14,35,42,1,8,14,16,6,3,8,9,112,118,10,8,4,2,9,5,1,3,12,11,368,398,4-3-3,7.19,3-4-1-2,6.94,12.0,13.59,,
123,Челси,Манчестер Юнайтед,Стюарт Аттвелл,2.1,3.6,3.3,18,1,1,813,1170,-357,48,52,8,10,1,4,414,464,50,53,20,9,20,13,41,48,14,16,10,18,6,4,11,12,150,141,6,13,2,6,4,6,2,7,18,16,323,360,3-4-2-1,6.95,4-1-4-1,6.88,16.0,16.31,,
124,Астон Вилла,Брентфорд,Англия Даррен,2.05,3.5,3.5,25,4,0,1424,1109,315,45,55,14,11,1,0,329,397,48,45,12,20,16,21,53,66,15,21,20,20,7,6,12,8,127,156,19,12,11,3,12,8,7,4,25,12,247,302,4-2-3-1,6.8,3-5-2,6.83,7.17,7.36,,
125,Лидс,Фулхэм,Энтони Тейлор,2.05,3.6,3.5,20,2,3,1110,903,207,57,43,12,8,1,1,488,355,58,59,11,17,12,21,47,58,14,17,22,16,3,6,12,10,149,155,14,11,5,5,9,10,5,1,7,16,390,255,4-2-3-1,6.75,4-2-3-1,6.8,6.03,14.68,,
126,Саутгемптон,Арсенал,Роберт Джонс,6.5,4.333333333333334,1.45,19,1,1,984,1248,-264,41,59,11,8,2,1,358,541,39,42,20,12,7,11,41,40,11,11,21,16,9,4,3,7,136,124,10,12,3,3,5,7,5,5,17,25,288,466,4-4-2,6.78,4-3-3,6.99,21.07,9.57,,
127,Вулверхэмптон,Лестер,Майкл Оливер,2.3,3.4,3.1,22,0,4,1736,450,1286,61,39,10,12,2,1,537,347,54,53,23,10,17,4,44,43,17,9,11,23,9,2,7,8,138,124,21,5,6,4,15,4,6,1,7,22,458,252,4-2-3-1,6.8,4-1-4-1,6.77,24.71,19.53,,
128,Тоттенхэм,Ньюкасл,Джарред Джиллетт,2.2,3.4,3.2,18,1,2,996,1070,-74,52,48,12,6,4,2,457,409,55,73,19,18,18,13,53,49,19,16,17,15,6,7,7,7,143,134,17,13,5,5,10,9,7,4,17,16,361,332,3-5-2,6.97,4-3-3,6.99,8.5,15.06,,
129,Вест Хэм,Борнмут,Дэвид Кут,1.62,4.0,5.25,20,2,0,1516,561,955,54,46,9,11,0,2,497,432,58,47,26,8,14,13,57,53,17,18,22,21,5,0,8,6,135,127,20,5,4,3,11,4,9,1,9,23,421,359,4-2-3-1,6.85,4-2-3-1,6.72,11.32,15.68,,
130,Лестер,Манчестер Сити,Роберт Джонс,7.0,5.0,1.4,15,0,1,530,2019,-1489,36,64,5,10,0,0,385,691,54,49,9,29,6,9,36,28,11,13,12,7,3,10,3,6,101,117,10,15,5,5,8,7,2,8,14,6,309,622,3-4-3,6.81,4-3-3,7.16,31.88,14.94,,
131,Борнмут,Тоттенхэм,Энтони Тейлор,5.0,3.8,1.7,15,2,3,462,2891,-2429,31,69,10,5,1,2,292,631,45,31,9,53,7,12,35,43,12,11,18,16,2,19,7,6,108,138,6,23,4,7,5,16,1,7,39,10,223,567,3-5-1-1,6.71,3-5-2,6.95,20.56,18.4,,
132,Брентфорд,Вулверхэмптон,Роберт Мэдли,2.1,3.5,3.5,27,1,1,1169,780,389,58,42,10,17,3,3,419,304,55,50,19,17,14,21,59,45,18,11,17,17,3,6,5,8,137,134,12,13,3,4,8,6,4,7,18,28,337,229,4-3-3,6.81,4-2-3-1,6.78,5.84,12.72,,
133,Брайтон,Челси,Энди Мэдли,3.0,3.4,2.37,22,4,1,1098,1530,-432,41,59,16,6,1,2,349,513,43,36,17,18,10,10,42,37,11,12,18,8,8,7,6,7,113,123,19,15,9,7,15,9,4,6,21,16,276,441,4-2-3-1,6.9,3-4-2-1,6.93,22.69,12.5,,
134,Кристал Пэлас,Саутгемптон,Солсбери Майкл,2.05,3.4,3.8,25,1,0,1115,1283,-168,44,56,13,12,3,3,402,497,59,48,15,24,20,16,65,56,18,18,23,20,8,4,4,6,164,166,12,14,3,4,4,10,8,4,33,21,290,404,4-3-3,6.79,3-5-2,6.79,11.61,7.3,,
135,Ньюкасл,Астон Вилла,Пол Тирни,1.75,3.8,4.75,22,4,0,1888,97,1791,60,40,11,11,1,1,520,356,61,54,13,8,10,12,41,41,13,8,15,19,3,0,6,11,148,139,20,3,7,0,16,3,4,0,7,14,410,263,4-3-3,6.99,4-2-3-1,6.83,10.72,17.5,,
136,Фулхэм,Эвертон,Джон Брукс,2.25,3.4,3.2,18,0,0,1904,669,1235,57,43,10,8,2,1,463,370,55,64,34,15,10,9,46,43,21,12,12,15,13,4,3,6,135,112,24,9,6,4,17,9,7,0,8,33,386,295,4-2-3-1,6.81,4-2-3-1,6.88,11.15,22.64,,
137,Ливерпуль,Лидс,Майкл Оливер,1.22,6.5,12.0,12,1,2,2223,636,1587,69,31,9,3,0,1,679,304,75,53,37,17,21,12,47,48,15,15,17,21,14,4,9,10,198,163,22,14,10,6,15,8,7,6,15,47,554,192,4-3-1-2,6.93,4-2-3-1,6.74,10.92,29.29,,
138,Арсенал,Ноттингем Форест,Саймон Хупер,1.22,6.5,13.0,17,5,0,2574,248,2326,69,31,9,8,0,1,618,275,32,52,23,11,7,12,32,51,10,13,14,25,9,4,7,5,125,109,24,5,10,2,18,2,6,3,11,30,551,207,4-3-3,6.98,4-3-3,6.72,7.79,26.25,,
139,Манчестер Юнайтед,Вест Хэм,Крис Кавана,1.7,3.9,4.75,22,1,0,1271,912,359,53,47,12,10,1,3,490,412,49,55,18,29,11,15,50,43,16,14,18,13,5,10,7,8,123,133,16,13,3,5,11,4,5,9,32,19,405,341,4-2-3-1,6.87,4-2-3-1,6.88,13.5,16.47,,
140,Лидс,Борнмут,Тони Харрингтон,1.62,4.0,5.25,26,4,3,2045,975,1070,61,39,16,10,2,2,443,290,37,51,40,17,8,18,61,50,25,13,26,15,13,3,6,7,150,141,18,9,4,6,15,8,3,1,14,32,362,212,4-2-3-1,6.77,4-4-2,6.71,4.76,15.38,,
141,Манчестер Сити,Фулхэм,Англия Даррен,1.17,7.5,15.0,17,2,1,2033,217,1816,71,29,6,11,2,4,717,295,44,39,25,6,17,12,44,31,12,10,16,15,9,0,5,5,117,98,16,4,5,2,12,3,4,1,4,21,653,234,4-3-3,7.16,4-2-3-1,6.84,12.06,35.46,,
142,Ноттингем Форест,Брентфорд,Андре Марринер,2.63,3.2,2.8,21,2,2,968,805,163,47,53,10,11,2,2,419,477,75,74,25,17,14,9,56,40,16,14,18,12,3,3,5,4,163,157,15,6,7,2,9,4,6,2,17,30,317,367,4-3-1-2,6.7,4-3-3,6.81,16.24,13.36,,
143,Вулверхэмптон,Брайтон,Грэм Скотт,3.4,3.3,2.15,26,2,3,486,2164,-1678,29,71,15,11,2,0,256,653,49,35,14,19,13,17,41,53,8,15,18,14,4,9,7,5,102,109,8,19,5,8,6,12,2,7,18,13,193,589,4-3-3,6.77,4-2-3-1,6.92,21.94,8.93,,
144,Эвертон,Лестер,Дэвид Кут,2.45,3.4,2.9,14,0,2,729,1014,-285,48,52,9,5,0,0,482,527,64,51,26,14,9,11,41,33,19,6,14,13,8,3,11,11,147,120,12,22,2,8,11,15,1,7,19,25,388,450,4-3-3,6.89,4-1-4-1,6.81,22.53,15.73,,
145,Челси,Арсенал,Майкл Оливер,2.62,3.4,2.6,32,0,1,534,1780,-1246,44,56,19,13,5,2,360,452,59,58,15,22,12,18,59,59,17,13,24,17,4,6,9,9,150,152,5,14,1,2,4,10,1,4,19,22,263,371,4-2-3-1,6.91,4-3-3,7.0,8.55,5.97,,
146,Астон Вилла,Манчестер Юнайтед,Энтони Тейлор,3.1,3.5,2.25,18,3,1,697,1269,-572,42,58,6,12,3,3,401,543,54,58,7,23,10,17,40,34,8,8,16,15,3,5,15,9,107,130,6,8,4,3,3,4,3,4,24,5,335,463,4-2-2-2,6.79,4-2-3-1,6.9,18.0,10.96,,
147,Саутгемптон,Ньюкасл,Стюарт Аттвелл,4.333333333333334,3.75,1.83,17,1,4,1218,670,548,55,45,7,10,1,0,468,380,65,68,26,9,21,12,51,33,8,9,21,15,8,2,13,4,158,161,16,7,5,4,9,5,7,2,17,25,366,257,4-2-3-1,6.78,4-3-3,6.99,9.05,14.27,,
148,Вест Хэм,Кристал Пэлас,Пол Тирни,1.85,3.5,4.333333333333334,17,1,2,408,1353,-945,42,58,10,7,1,1,419,591,49,57,12,13,10,15,35,41,12,10,16,13,2,5,9,4,126,127,5,15,2,6,3,8,2,7,15,9,337,515,4-2-3-1,6.87,4-3-3,6.82,18.06,31.33,,
149,Тоттенхэм,Ливерпуль,Энди Мэдли,3.6,3.75,1.95,18,1,2,1596,958,638,47,53,10,8,0,0,518,616,61,60,33,12,14,16,45,43,14,12,15,14,5,3,13,11,156,150,14,13,5,6,11,7,3,6,12,33,428,515,5-3-2,6.96,4-3-1-2,6.94,15.46,17.06,,
150,Манчестер Сити,Брентфорд,Питер Бэнкс,1.14,7.5,17.0,16,1,2,2551,330,2221,75,25,9,7,2,2,622,216,34,67,38,11,14,10,45,44,22,20,9,11,10,2,3,9,143,124,29,10,6,8,17,8,12,2,12,46,530,123,4-3-3,7.15,3-5-2,6.8,4.2,16.46,,
151,Борнмут,Эвертон,Крэйг Поусон,2.75,3.25,2.7,20,3,0,861,1336,-475,36,64,12,8,2,0,305,542,44,62,9,21,13,12,42,58,17,13,15,30,3,5,1,7,137,133,16,15,9,3,12,8,4,7,22,6,223,464,4-4-2,6.69,4-3-3,6.88,22.43,5.5,,
152,Ливерпуль,Саутгемптон,Саймон Хупер,1.29,6.0,9.0,16,3,1,1794,908,886,60,40,8,8,0,2,670,445,55,69,23,14,13,10,39,41,11,9,12,16,6,0,7,10,145,135,15,9,7,5,13,9,2,0,14,18,578,356,4-3-3,6.94,5-3-2,6.77,20.0,21.8,,
153,Ноттингем Форест,Кристал Пэлас,Джон Брукс,3.3,3.1,2.3,24,1,0,546,1243,-697,32,68,11,13,1,4,284,633,46,48,15,19,7,10,47,40,9,14,21,11,1,5,11,10,120,140,9,8,2,0,7,8,2,0,25,13,203,551,4-3-3,6.7,4-3-3,6.83,25.6,8.2,,
154,Тоттенхэм,Лидс,Солсбери Майкл,1.6,4.333333333333334,5.25,15,4,3,1716,712,1004,55,45,8,7,1,3,545,464,69,44,28,8,23,8,45,42,14,13,12,19,9,2,12,6,155,142,14,12,8,5,11,9,3,3,9,24,450,366,3-4-3,6.95,4-2-3-1,6.78,16.73,21.53,,
155,Вест Хэм,Лестер,Джарред Джиллетт,1.95,3.4,4.0,17,0,2,1802,763,1039,54,46,9,8,3,1,483,422,57,50,19,8,21,13,56,44,21,12,18,19,7,2,10,20,159,139,18,9,6,6,12,4,6,5,9,26,374,330,4-2-3-1,6.85,4-1-4-1,6.84,12.24,11.65,,
156,Ньюкасл,Челси,Роберт Джонс,2.15,3.4,3.5,25,1,0,1002,622,380,49,51,14,11,5,2,451,471,45,53,21,17,14,15,52,49,16,6,23,23,5,3,10,13,136,134,10,5,3,2,8,4,2,1,13,20,373,396,4-3-3,6.97,3-4-2-1,6.88,8.49,10.68,,
157,Вулверхэмптон,Арсенал,Стюарт Аттвелл,6.5,4.0,1.53,11,0,2,340,1540,-1200,37,63,5,6,3,2,348,579,40,45,15,23,14,20,52,33,20,9,17,10,6,4,6,7,111,120,11,14,2,4,6,11,5,3,23,8,277,517,5-3-2,6.76,4-3-3,7.0,18.12,13.14,,
158,Брайтон,Астон Вилла,Крис Кавана,1.73,3.8,4.75,25,1,2,1624,562,1062,65,35,14,11,2,7,526,293,50,52,26,4,13,10,38,50,10,8,14,23,11,4,15,9,139,121,7,8,2,2,4,5,3,3,7,34,454,211,4-2-3-1,6.93,4-4-2,6.79,4.97,16.39,,
159,Фулхэм,Манчестер Юнайтед,Пол Тирни,4.0,3.8,1.85,19,1,2,1701,831,870,53,47,9,10,1,1,461,433,57,54,30,13,10,13,42,38,11,17,18,12,10,3,7,8,155,136,14,14,7,9,10,10,4,4,11,37,366,344,4-2-3-1,6.81,4-2-3-1,6.87,11.86,20.42,,
160,Брентфорд,Тоттенхэм,Дэвид Кут,3.3,3.6,2.1,21,2,2,773,1428,-655,39,61,11,10,3,1,335,511,75,37,13,26,10,16,42,67,14,28,16,18,6,5,9,5,171,168,9,15,5,8,8,7,1,8,24,20,213,418,3-5-2,6.81,3-4-3,6.94,11.58,8.81,,
161,Кристал Пэлас,Фулхэм,Энди Мэдли,2.2,3.6,3.1,27,0,3,192,2633,-2441,36,64,12,15,2,0,368,633,62,59,5,37,7,7,36,41,4,10,15,16,1,7,11,9,134,149,4,23,0,11,4,20,0,3,36,3,274,543,4-3-3,6.81,4-2-3-1,6.82,18.11,8.68,,
162,Эвертон,Вулверхэмптон,Крэйг Поусон,2.4,3.25,3.0,31,1,2,1501,549,952,59,41,9,22,1,6,520,363,55,50,17,10,17,15,58,47,12,12,17,19,2,2,7,12,134,143,12,7,6,4,7,4,5,3,16,19,441,274,4-3-3,6.87,4-3-3,6.75,8.59,9.4,,
163,Лестер,Ньюкасл,Джарред Джиллетт,3.3,3.5,2.15,15,0,3,1132,979,153,60,40,9,6,0,0,575,380,49,62,16,9,16,22,47,51,11,19,24,12,5,5,11,14,158,150,8,12,2,5,4,10,4,2,13,21,472,282,4-2-3-1,6.86,4-3-3,6.97,6.97,23.2,,
164,Саутгемптон,Брайтон,Роберт Джонс,3.5,3.5,2.05,19,1,3,921,1170,-249,34,66,9,10,1,2,329,680,47,55,16,12,25,20,49,57,14,17,16,21,4,2,12,6,121,129,14,7,4,4,10,6,4,1,17,12,254,590,4-2-3-1,6.76,4-2-3-1,6.9,20.23,11.06,,
165,Астон Вилла,Ливерпуль,Пол Тирни,4.75,3.8,1.7,19,1,3,839,1406,-567,48,52,7,12,0,0,471,514,52,70,19,14,15,11,33,36,6,8,12,19,0,6,6,11,142,137,12,16,6,9,10,10,2,6,14,23,381,420,4-4-2,6.79,4-3-3,6.94,30.0,12.32,,
